;112;MORCILLA C/NUEZ Y ACEITUNAS;15;L 15 WalMart;72.73;
;112;MORCILLA C/NUEZ Y ACEITUNAS;19;L 19 SANG SHENG;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;21;L 21 MITILLI LEANDRO;175.959;
;112;MORCILLA C/NUEZ Y ACEITUNAS;22;L PECORILE;298.536;
;112;MORCILLA C/NUEZ Y ACEITUNAS;23;L 23 MITILLI JORGE;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;24;L24 FRIDO;411.8415;
;112;MORCILLA C/NUEZ Y ACEITUNAS;25;L 25 FRAVA;225.75;
;112;MORCILLA C/NUEZ Y ACEITUNAS;36;L 36 MAYCAR SA (VITAL);0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;39;L39 BYB BELEN BOSCARDIN;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;40;L40 COMERCIAL B BCA;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;41;L41 ENV AL VACIO;169.281;
;112;MORCILLA C/NUEZ Y ACEITUNAS;43;L43 GONZALEZ RENE;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;46;L46 HAPINESS;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;47;L 47 RESTO VICTOR;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;48;L37 SORENTO PASTAS;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;49;L CARITAS;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;50;CENTRAL DE RESTAURANTES;7830573208;
;112;MORCILLA C/NUEZ Y ACEITUNAS;51;MAYCAR TROZADO AL VACIO;0;
;112;MORCILLA C/NUEZ Y ACEITUNAS;52;CENCOSUD;0;
